Customer_ID,Full_Name,Gender,Birthdate,Registration_Date,Email,Phone_Number,City,Preferred_Channel,Batch_ID,Source_File
C000830,Fatima Yamamoto,unkn0wn,1998-12-10,2023-09-28,fatima.yamamoto@example.com,+20412078374,Tanta,In-Store,gen_20251127_092505,customers.csv
C002806,Hiro Smith,other,1959-03-16,2024-12-30,NA,+20938143802,Dubai,In-Store,gen_20251127_092505,customers.csv
C003830,Youssef Ali,Other,1996-06-01,2024-05-10,youssef.ali@example.com,+20110732207,Riyadh,Online,gen_20251127_092505,customers.csv
C004382,Maria Smith,Male,1966-07-15,2021-11-17,maria.smith@example.com,+20289287887,Doha,Mixed,gen_20251127_092505,customers.csv
C003892,Julia Johnson,unkn0wn,1996-08-16,2022-01-04,julia.johnson@example.com,+20520347990,Alexandria,In-Store,gen_20251127_092505,customers.csv
C000765,Emma Garcia,Other,1996-11-11,2018-03-28,emma.garcia@example.com,+20694854693,Cairo,Mixed,gen_20251127_092505,customers.csv
C002768,Liam Johnson,Male,2000-08-16,2022-12-28,liam.johnson@example.com,+20856831884,,Online,gen_20251127_092505,customers.csv
C004329,Maria Ali,Female,2002-02-14,2023-11-23,maria.ali@example.com,+20918630420,Riyadh,Online,gen_20251127_092505,customers.csv
C003296,Emma Ali,Female,1968-07-09,2024-05-20,emma.ali@example.com,+20291520936,Doha,Online,gen_20251127_092505,customers.csv
C002195,Hiro Hassan,Male,1968-09-14,2023-12-23,hiro.hassan@example.com,+20844853528,NA,In-Store,gen_20251127_092505,customers.csv
C002358,Amina Martin,Female,1978-07-06,2023-03-24,amina.martin@example.com,+20806685445,Riyadh,In-Store,gen_20251127_092505,customers.csv
C003426,Fatima Yamamoto,Male,1997-04-03,2020-03-30,fatima.yamamoto@example.com,+20797864463,Mansoura,Online,gen_20251127_092505,customers.csv
C003980,Mia Ali,Female,1970-03-13,2018-10-10,mia.ali@example.com,+20703225283,Riyadh,In-Store,gen_20251127_092505,customers.csv
C000912,Maria Johnson,Other,1980-03-28,2021-09-26,maria.johnson@example.com,+20598421624,Mansoura,Online,gen_20251127_092505,customers.csv
C003146,Sara Smith,Male,1964-04-05,2024-04-12,sara.smith@example.com,+20649221236,Alexandria,In-Store,gen_20251127_092505,customers.csv
C001000,Julia Ali,Other,1999-06-01,2018-06-12,JULIA.ALI@EXAMPLE.COM,+20104790762,Riyadh,Online,gen_20251127_092505,customers.csv
C003654,Isabella Johnson,unkn0wn,1989-10-13,2021-05-28,isabella.johnson@example.com,+20969765977,Giza,Mixed,gen_20251127_092505,customers.csv
C002484,Mia Hassan,Male,1969-03-22,2018-12-02,mia.hassan@example.com,+20788669086,Cairo,In-Store,gen_20251127_092505,customers.csv
C004077,Maria Martin,female,2006-08-06,2022-01-30,maria.martin@example.com,,Cairo,Online,gen_20251127_092505,customers.csv
C002371,Sara Khan,Male,2000-07-23,2023-05-11,sara.khan@example.com,+20854270369,Alexandria,Mixed,gen_20251127_092505,customers.csv
C004839,John Yamamoto,Female,1967-06-30,2022-09-23,john.yamamoto@example.com,+20892899684,Giza,in-store,gen_20251127_092505,customers.csv
C000034,Liam Khan,Male,2002-05-24,2020-01-23,liam.khan@example.com,+20577512532,Tanta,Mixed,gen_20251127_092505,customers.csv
C003790,Anna Brown,Female,2004-03-08,2018-10-17,anna.brown@example.com,+20792138267,Tanta,Online,gen_20251127_092505,customers.csv
C001021,Amina Garcia,Other,1965-10-15,2021-12-27,amina.garcia@example.com,+20454465279,Dubai,Mixed,gen_20251127_092505,customers.csv
C001648,Sophia Khan,Female,1994-03-13,2024-11-28,sophia.khan@example.com,+20821826025,Riyadh,online,gen_20251127_092505,customers.csv
C000734,Youssef Ali,Female,1981-01-12,2023-01-16,youssef.ali@example.com,+20839366238,Riyadh,In-Store,gen_20251127_092505,customers.csv
C004583,Noah Garcia,Female,1956-10-25,2020-04-12,noah.garcia@example.com,+20690116451,Giza,Mixed,gen_20251127_092505,customers.csv
C003275,Sophia Smith,Female,1983-01-03,2019-09-24,sophia.smith@example.com,+20380449757,Dubai,In-Store,gen_20251127_092505,customers.csv
C001621,Carlos Hassan,Female,2002-03-04,2021-06-01,carlos.hassan@example.com,+20858911621,Doha,In-Store,gen_20251127_092505,customers.csv
C003136,Mia Khan,Other,1973-06-11,2018-10-28,mia.khan@example.com,+20958917090,Dubai,Mixed,gen_20251127_092505,customers.csv
C002690,Noah Martin,Male,2006-04-01,2019-06-08,noah.martin@example.com,+20225441211,Cairo,In-Store,gen_20251127_092505,customers.csv
C002708,Anna Brown,Female,1967-12-24,2020-01-10,anna.brown@example.com,+20694007097,mansoura,Mixed,gen_20251127_092505,customers.csv
C000298,Mohamed Ali,Male,1985-02-04,2023-05-10,mohamed.ali@example.com,+20340915558,Giza,In-Store,gen_20251127_092505,customers.csv
C002340,Noah Johnson,Male,1971-04-01,2021-06-23,noah.johnson@example.com,+20272777494,NA,Online,gen_20251127_092505,customers.csv
C000654,Ahmed Brown,female,1992-02-14,2024-12-02,ahmed.brown@example.com,+20910066804,NA,Online,gen_20251127_092505,customers.csv
C003775,Fatima Ali,Female,1992-04-30,2020-12-08,fatima.ali@example.com,+20166831565,Tanta,Mixed,gen_20251127_092505,customers.csv
C001256,Carlos Garcia,Female,1991-10-13,2024-08-27,CARLOS.GARCIA@EXAMPLE.COM,,Riyadh,Mixed,gen_20251127_092505,customers.csv
C004521,John Smith,Male,1978-03-01,2023-05-07,john.smith@example.com,+20575401671,Alexandria,Mixed,gen_20251127_092505,customers.csv
C000231,John Yamamoto,Other,1973-04-12,2022-11-08,john.yamamoto@example.com,+20920098580,Tanta,Online,gen_20251127_092505,customers.csv
C003277,Emma Hassan,Female,1989-05-10,2022-10-10,emma.hassan@example.com,+20308663417,Mansoura,In-Store,gen_20251127_092505,customers.csv
C003231,Isabella Smith,Male,1983-10-25,2023-01-26,isabella.smith@example.com,+20346064956,Giza,Online,gen_20251127_092505,customers.csv
C000692,Emma Martin,Male,2001-02-28,2020-02-12,emma.martin@example.com,+20544158472,Riyadh,Online,gen_20251127_092505,customers.csv
C002755,Fatima Khan,Male,2004-07-30,2020-10-10,fatima.khan@example.com,+20619999496,Cairo,In-Store,gen_20251127_092505,customers.csv
C004864,Carlos Martin,Male,1991-11-25,2021-08-08,carlos.martin@example.com,+20970743382,Riyadh,Mixed,gen_20251127_092505,customers.csv
C000970,Youssef Hassan,Female,2000-05-14,2020-10-10,youssef.hassan@example.com,+20980372712,Alexandria,mixed,gen_20251127_092505,customers.csv
C000634,Ahmed Hassan,Male,1966-03-23,2024-11-14,ahmed.hassan@example.com,+20150893532,Mansoura,In-Store,gen_20251127_092505,customers.csv
C004093,Mohamed Hassan,Female,1994-09-25,2020-08-24,mohamed.hassan@example.com,+20258915065,Doha,Mixed,gen_20251127_092505,customers.csv
C004078,Sophia Smith,Other,1960-01-25,2019-10-26,sophia.smith@example.com,+20108820801,Alexandria,Online,gen_20251127_092505,customers.csv
C001322,Maria Brown,Male,1970-10-27,2020-01-23,maria.brown@example.com,+20128422422,Giza,Online,gen_20251127_092505,customers.csv
C001832,Carlos Lopez,Female,1980-09-03,2018-06-05,carlos.lopez@example.com,+20111259812,Riyadh,Online,gen_20251127_092505,customers.csv
C002179,Isabella Khan,Other,1964-03-05,2019-01-22,,+20764218530,Tanta,In-Store,gen_20251127_092505,customers.csv
C001418,Omar Smith,Female,1984-02-18,2022-12-24,OMAR.SMITH@EXAMPLE.COM,+20587990083,Cairo,In-Store,gen_20251127_092505,customers.csv
C001783,Julia Hassan,Female,1975-08-23,2022-10-31,julia.hassan@example.com,+20542945521,Alexandria,In-Store,gen_20251127_092505,customers.csv
C004716,Hiro Khan,Other,1999-02-21,2024-10-19,hiro.khan@example.com,+20522845562,Riyadh,In-Store,gen_20251127_092505,customers.csv
C004702,David Ali,Other,1994-01-29,2018-05-30,david.ali@example.com,+20713571011,Mansoura,Online,gen_20251127_092505,customers.csv
C004119,Amina Garcia,Female,1960-06-25,2020-04-09,AMINA.GARCIA@EXAMPLE.COM,+20268256065,Giza,Online,gen_20251127_092505,customers.csv
C001653,Noah Martin,Other,1992-12-14,2024-02-24,noah.martin@example.com,+20498934060,Riyadh,Online,gen_20251127_092505,customers.csv
C001484,Emma Brown,Other,2003-06-04,2020-07-07,emma.brown@example.com,+20933916001,Alexandria,In-Store,gen_20251127_092505,customers.csv
C002276,Isabella Hassan,Female,1980-01-06,2024-12-01,isabella.hassan@example.com,+20466813967,Doha,Mixed,gen_20251127_092505,customers.csv
C000878,Anna Ali,Male,1972-08-04,2024-02-14,anna.ali@example.com,+20916119284,Dubai,Mixed,gen_20251127_092505,customers.csv
C003526,Maria Smith,Other,1959-11-05,2018-11-04,maria.smith@example.com,+20830429823,Mansoura,In-Store,gen_20251127_092505,customers.csv
C002017,Youssef Smith,Male,1983-10-16,2023-08-20,youssef.smith@example.com,+20543415451,Cairo,Mixed,gen_20251127_092505,customers.csv
C000427,Isabella Yamamoto,Male,1958-11-06,2024-06-21,isabella.yamamoto@example.com,+20994678919,Cairo,In-Store,gen_20251127_092505,customers.csv
C000627,Mohamed Hassan,Male,2002-02-11,2020-11-07,,+20948762130,Cairo,Online,gen_20251127_092505,customers.csv
C001590,Fatima Khan,Other,2001-12-15,2024-03-29,fatima.khan@example.com,+20315534454,Alexandria,Mixed,gen_20251127_092505,customers.csv
C002224,David Johnson,Other,1993-08-25,2021-12-28,david.johnson@example.com,+20378997696,alexandria,In-Store,gen_20251127_092505,customers.csv
C002218,Liam Khan,Male,1963-06-27,2019-12-29,liam.khan@example.com,+20286619710,Tanta,In-Store,gen_20251127_092505,customers.csv
C004484,Sophia Brown,Other,1979-11-27,2019-08-29,sophia.brown@example.com,+20418680135,Doha,mixed,gen_20251127_092505,customers.csv
C001486,Noah Hassan,Male,1956-06-11,2021-01-01,noah.hassan@example.com,+20308907931,Dubai,In-Store,gen_20251127_092505,customers.csv
C001740,Sara Hassan,Male,1977-02-10,2023-09-06,sara.hassan@example.com,+20710120898,Mansoura,Mixed,gen_20251127_092505,customers.csv
C002481,John Brown,Female,1986-05-26,2020-07-03,,invalid,Dubai,Online,gen_20251127_092505,customers.csv
C002585,Sophia Lopez,Female,1957-07-21,2019-08-31,sophia.lopez@example.com,+20851640616,Mansoura,Mixed,gen_20251127_092505,customers.csv
C002894,David Johnson,Male,1981-10-18,2019-07-08,david.johnson@example.com,+20300464404,Riyadh,In-Store,gen_20251127_092505,customers.csv
C000150,Anna Brown,Female,2003-02-26,2020-04-08,anna.brown@example.com,+20594519476,Doha,In-Store,gen_20251127_092505,customers.csv
C000677,Sara Garcia,OTHER,1955-04-01,2021-05-12,sara.garcia@example.com,+20776230344,Giza,Mixed,gen_20251127_092505,customers.csv
C001262,Isabella Yamamoto,Male,1988-04-29,2023-06-02,isabella.yamamoto@example.com,+20822675719,Doha,Online,gen_20251127_092505,customers.csv
C004918,Omar Khan,male,1982-06-24,2018-05-01,,+20967069471,Giza,In-Store,gen_20251127_092505,customers.csv
C000013,Carlos Johnson,Other,1961-06-08,2020-07-10,carlos.johnson@example.com,+20465159034,Tanta,In-Store,gen_20251127_092505,customers.csv
C001834,Julia Lopez,Male,1966-08-06,2020-02-17,julia.lopez@example.com,+20466392823,Tanta,Mixed,gen_20251127_092505,customers.csv
C003249,Hiro Smith,Male,1979-10-26,2021-11-06,hiro.smith@example.com,+20230783944,Doha,mixed,gen_20251127_092505,customers.csv
C001492,Julia Yamamoto,Male,1975-10-11,2022-01-31,julia.yamamoto@example.com,+20411730939,Doha,Mixed,gen_20251127_092505,customers.csv
C002728,Sophia Brown,Female,1956-07-04,2018-03-15,sophia.brown@example.com,+20375244307,Tanta,Online,gen_20251127_092505,customers.csv
C003687,Emma Smith,Female,1970-12-04,2022-11-28,EMMA.SMITH@EXAMPLE.COM,+20129818627,NA,In-Store,gen_20251127_092505,customers.csv
C001425,Mohamed Brown,Female,2001-12-28,2024-06-21,mohamed.brown@example.com,+20648235483,mansoura,In-Store,gen_20251127_092505,customers.csv
C004606,Julia Khan,Male,1967-01-11,2023-01-04,julia.khan@example.com,+20917750785,Alexandria,mixed,gen_20251127_092505,customers.csv
C004596,Hiro Smith,Other,1979-11-11,2024-07-31,hiro.smith@example.com,+20682360145,Riyadh,Mixed,gen_20251127_092505,customers.csv
C000732,Mohamed Yamamoto,Female,1988-01-18,2020-03-20,mohamed.yamamoto@example.com,+20896717231,Cairo,Mixed,gen_20251127_092505,customers.csv
C001232,Youssef Johnson,Male,1992-12-30,2021-01-26,youssef.johnson@example.com,,Cairo,Mixed,gen_20251127_092505,customers.csv
C001635,Hiro Hassan,Female,1979-03-18,2018-09-15,hiro.hassan@example.com,+20974840077,cairo,Online,gen_20251127_092505,customers.csv
C003937,Youssef Martin,Other,1988-06-27,2019-04-06,youssef.martin@example.com,+20763469672,Riyadh,Mixed,gen_20251127_092505,customers.csv
C001211,Liam Smith,Male,1969-10-09,2022-11-01,liam.smith@example.com,+20688799216,NA,Online,gen_20251127_092505,customers.csv
C003269,Maria Ali,Male,1957-01-17,2019-10-13,maria.ali@example.com,+20972111192,Cairo,Mixed,gen_20251127_092505,customers.csv
C001935,Sara Ali,Male,1971-12-08,2022-10-26,NA,+20882873264,Riyadh,In-Store,gen_20251127_092505,customers.csv
C000554,John Smith,Male,2006-02-20,2022-07-07,john.smith@example.com,+20527408353,Tanta,Online,gen_20251127_092505,customers.csv
C000492,Mohamed Martin,Female,1961-05-31,2020-02-24,mohamed.martin@example.com,+20703835760,Mansoura,In-Store,gen_20251127_092505,customers.csv
C002963,Omar Johnson,Other,1991-05-14,2019-04-02,omar.johnson@example.com,+20737902770,Riyadh,In-Store,gen_20251127_092505,customers.csv
C002330,David Smith,Female,1956-11-15,2021-02-25,david.smith@example.com,+20654571833,Riyadh,Online,gen_20251127_092505,customers.csv
C002196,Fatima Hassan,Male,1958-09-16,2022-01-03,fatima.hassan@example.com,+20655056989,Doha,Mixed,gen_20251127_092505,customers.csv
C003065,Ahmed Yamamoto,Other,1996-01-04,2024-11-18,ahmed.yamamoto@example.com,invalid,Alexandria,Mixed,gen_20251127_092505,customers.csv
C000658,Omar Smith,Male,1999-07-08,2020-10-11,omar.smith@example.com,+20571470170,Cairo,Mixed,gen_20251127_092505,customers.csv
C002375,Isabella Smith,Female,1956-11-12,2021-11-21,isabella.smith@example.com,+20727711643,Giza,Online,gen_20251127_092505,customers.csv
C002226,John Johnson,Female,2002-11-26,2024-11-08,NA,+20204205248,NA,Mixed,gen_20251127_092505,customers.csv
C004265,Hiro Garcia,Other,2007-07-22,2023-12-25,hiro.garcia@example.com,+20756955967,Riyadh,Online,gen_20251127_092505,customers.csv
C001171,Sophia Hassan,Female,2007-02-14,2024-12-04,sophia.hassan@example.com,+20755969473,Riyadh,Mixed,gen_20251127_092505,customers.csv
C000133,Mohamed Yamamoto,Male,1966-01-30,2018-09-23,mohamed.yamamoto@example.com,+20443907455,NA,Mixed,gen_20251127_092505,customers.csv
C000472,Youssef Lopez,Other,2006-06-16,2018-04-08,youssef.lopez@example.com,+20745053566,Dubai,In-Store,gen_20251127_092505,customers.csv
C003226,John Smith,Other,1997-10-18,2023-11-24,,+20221560432,Cairo,Mixed,gen_20251127_092505,customers.csv
C001406,Sophia Martin,Male,1996-09-13,2022-06-05,sophia.martin@example.com,+20774575056,Doha,In-Store,gen_20251127_092505,customers.csv
C002877,Julia Ali,Other,1984-04-09,2023-11-29,julia.ali@example.com,+20533497320,Cairo,Mixed,gen_20251127_092505,customers.csv
C004505,Sara Brown,Other,2006-11-19,2021-06-09,sara.brown@example.com,+20323419207,Mansoura,Online,gen_20251127_092505,customers.csv
C004693,Mia Garcia,Female,1973-12-13,2018-02-15,mia.garcia@example.com,+20178625720,Giza,Online,gen_20251127_092505,customers.csv
C002827,Noah Smith,Other,1980-01-29,2024-11-06,noah.smith@example.com,+20212143115,Riyadh,Mixed,gen_20251127_092505,customers.csv
C000288,Ahmed Garcia,Other,2007-10-28,2021-03-14,,+20528166126,Alexandria,Mixed,gen_20251127_092505,customers.csv
C001870,Youssef Johnson,Female,1979-11-19,2020-04-06,YOUSSEF.JOHNSON@EXAMPLE.COM,+20334180345,Giza,In-Store,gen_20251127_092505,customers.csv
C003115,Carlos Garcia,Other,2006-10-10,2020-10-02,carlos.garcia@example.com,+20872986847,Alexandria,Online,gen_20251127_092505,customers.csv
C003626,Youssef Lopez,Other,1997-11-23,2022-08-05,youssef.lopez@example.com,+20905095692,Tanta,In-Store,gen_20251127_092505,customers.csv
C002313,Fatima Hassan,Female,1984-09-15,2023-03-19,fatima.hassan@example.com,+20407527387,Dubai,Online,gen_20251127_092505,customers.csv
C004924,Isabella Hassan,Male,2006-07-05,2019-08-07,isabella.hassan@example.com,+20238840616,Riyadh,Mixed,gen_20251127_092505,customers.csv
C001619,Maria Brown,Male,2001-11-29,2022-09-18,maria.brown@example.com,+20568643590,Cairo,Mixed,gen_20251127_092505,customers.csv
C000995,Isabella Garcia,Male,1977-06-08,2020-01-23,isabella.garcia@example.com,+20710911325,Doha,In-Store,gen_20251127_092505,customers.csv
C001804,Emma Yamamoto,Female,1993-08-22,2024-11-02,emma.yamamoto@example.com,+20479666616,Tanta,In-Store,gen_20251127_092505,customers.csv
C002643,Hiro Johnson,Other,1975-02-20,2018-12-28,hiro.johnson@example.com,+20997880055,Doha,In-Store,gen_20251127_092505,customers.csv
C004803,Isabella Garcia,Male,1972-09-08,2021-08-07,isabella.garcia@example.com,+20877930502,,Online,gen_20251127_092505,customers.csv
C003536,Omar Khan,Female,1992-10-20,2020-09-16,omar.khan@example.com,+20212174362,Dubai,In-Store,gen_20251127_092505,customers.csv
C004832,Anna Garcia,Male,1992-10-07,2019-04-25,anna.garcia@example.com,+20815163624,Dubai,In-Store,gen_20251127_092505,customers.csv
C003912,Anna Garcia,Male,1986-06-18,2018-05-15,anna.garcia@example.com,+20934472699,Cairo,Online,gen_20251127_092505,customers.csv
C002108,John Ali,Other,2000-10-17,2021-06-02,john.ali@example.com,+20236690918,Cairo,In-Store,gen_20251127_092505,customers.csv
C003045,Julia Lopez,Other,1998-08-03,2020-01-01,julia.lopez@example.com,+20722994670,Cairo,In-Store,gen_20251127_092505,customers.csv
C000417,Ahmed Lopez,Male,1969-01-07,2020-08-01,ahmed.lopez@example.com,+20267199667,Tanta,Mixed,gen_20251127_092505,customers.csv
C000978,Maria Yamamoto,Male,2005-08-25,2020-06-21,maria.yamamoto@example.com,+20210081673,Alexandria,Online,gen_20251127_092505,customers.csv
C002418,Emma Hassan,Other,1976-04-28,2024-08-06,emma.hassan@example.com,+20241742550,Mansoura,In-Store,gen_20251127_092505,customers.csv
C000506,Isabella Martin,Male,1993-03-06,2021-08-07,isabella.martin@example.com,+20826471156,Alexandria,online,gen_20251127_092505,customers.csv
C004153,Emma Ali,Female,2004-10-10,2018-09-23,,+20277818979,Cairo,In-Store,gen_20251127_092505,customers.csv
C004256,John Ali,Female,1956-04-14,2022-10-31,john.ali@example.com,+20814177416,Giza,In-Store,gen_20251127_092505,customers.csv
C003942,Sara Garcia,Male,2000-12-03,2022-07-31,SARA.GARCIA@EXAMPLE.COM,+20713918336,mansoura,In-Store,gen_20251127_092505,customers.csv
C000415,Hiro Hassan,Other,1975-02-21,2020-09-20,hiro.hassan@example.com,+20322580842,Dubai,Mixed,gen_20251127_092505,customers.csv
C004149,Noah Hassan,Other,1983-04-20,2024-06-16,noah.hassan@example.com,+20919822305,Cairo,In-Store,gen_20251127_092505,customers.csv
C001184,Noah Brown,Male,1955-10-20,2020-04-09,noah.brown@example.com,+20415287618,Giza,In-Store,gen_20251127_092505,customers.csv
C000486,Maria Ali,Male,1991-09-04,2018-11-08,maria.ali@example.com,+20337997373,,Online,gen_20251127_092505,customers.csv
C000894,Noah Garcia,Female,1964-08-17,2023-02-20,noah.garcia@example.com,+20496197172,Mansoura,In-Store,gen_20251127_092505,customers.csv
C000806,Fatima Johnson,Other,1994-04-26,2024-11-22,fatima.johnson@example.com,+20282165122,Alexandria,Mixed,gen_20251127_092505,customers.csv
C000556,Mia Ali,female,1966-04-23,2021-08-26,mia.ali@example.com,+20444406734,Cairo,Mixed,gen_20251127_092505,customers.csv
C003826,David Hassan,Other,1969-12-07,2019-03-17,david.hassan@example.com,+20645781744,Cairo,In-Store,gen_20251127_092505,customers.csv
C001198,Fatima Johnson,Female,1998-01-19,2020-02-15,fatima.johnson@example.com,+20770352802,Tanta,In-Store,gen_20251127_092505,customers.csv
